"date","geography","geography code","Religion (detailed): Total: All Usual Residents","Religion (detailed): Christian","Religion (detailed): Buddhist","Religion (detailed): Hindu","Religion (detailed): Jewish","Religion (detailed): Muslim","Religion (detailed): Sikh","Religion (detailed): No religion","Religion (detailed): No religion: Agnostic","Religion (detailed): No religion: Atheist","Religion (detailed): No religion: Free Thinker","Religion (detailed): No religion: Humanist","Religion (detailed): No religion: No religion","Religion (detailed): No religion: Realist","Religion (detailed): Other religion","Religion (detailed): Other religion: Alevi","Religion (detailed): Other religion: Animism","Religion (detailed): Other religion: Baha'i","Religion (detailed): Other religion: Believe in God","Religion (detailed): Other religion: Brahma Kumari","Religion (detailed): Other religion: Chinese Religion","Religion (detailed): Other religion: Church of All Religion","Religion (detailed): Other religion: Confucianist","Religion (detailed): Other religion: Deist","Religion (detailed): Other religion: Druid","Religion (detailed): Other religion: Druze","Religion (detailed): Other religion: Eckankar","Religion (detailed): Other religion: Heathen","Religion (detailed): Other religion: Jain","Religion (detailed): Other religion: Mixed Religion","Religion (detailed): Other religion: Mysticism","Religion (detailed): Other religion: Native American Church","Religion (detailed): Other religion: New Age","Religion (detailed): Other religion: Occult","Religion (detailed): Other religion: Other religions","Religion (detailed): Other religion: Own Belief System","Religion (detailed): Other religion: Pagan","Religion (detailed): Other religion: Pantheism","Religion (detailed): Other religion: Rastafarian","Religion (detailed): Other religion: Ravidassia","Religion (detailed): Other religion: Reconstructionist","Religion (detailed): Other religion: Satanism","Religion (detailed): Other religion: Scientology","Religion (detailed): Other religion: Shamanism","Religion (detailed): Other religion: Shintoism","Religion (detailed): Other religion: Spiritual","Religion (detailed): Other religion: Spiritualist","Religion (detailed): Other religion: Taoist","Religion (detailed): Other religion: Theism","Religion (detailed): Other religion: Thelemite","Religion (detailed): Other religion: Traditional African Religion","Religion (detailed): Other religion: Unification Church","Religion (detailed): Other religion: Universalist","Religion (detailed): Other religion: Valmiki","Religion (detailed): Other religion: Vodun","Religion (detailed): Other religion: Wicca","Religion (detailed): Other religion: Witchcraft","Religion (detailed): Other religion: Yazidi","Religion (detailed): Other religion: Zoroastrian","Religion (detailed): Religion not stated"
2021,"Tower Hamlets 025","E02000888",8620,1800,75,135,31,3853,38,2053,4,3,0,0,2046,0,40,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,2,1,0,0,1,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,1,0,1,595
2021,"Tower Hamlets 026","E02000889",8963,2269,78,170,43,2989,28,2609,6,2,0,1,2600,0,59,0,0,0,0,0,0,0,0,0,1,0,0,0,8,7,0,0,0,0,16,1,7,0,0,0,0,1,0,0,1,6,6,1,0,0,0,0,0,0,0,2,1,0,1,718
2021,"Tower Hamlets 027","E02000890",5815,2022,61,141,43,879,20,2164,11,1,0,0,2152,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,6,0,1,0,1,1,0,0,1,8,1,1,0,0,0,0,0,0,0,2,0,0,2,452
2021,"Tower Hamlets 030","E02000893",7410,2519,84,227,18,2029,28,1933,5,2,0,2,1924,0,43,10,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,2,7,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,529
2021,"Tower Hamlets 031","E02000894",11011,3382,176,588,47,2679,33,3197,10,9,0,1,3177,0,87,1,1,4,0,0,0,0,0,0,1,0,0,0,17,2,0,0,0,0,29,1,8,0,2,0,0,0,1,0,2,9,1,1,1,0,0,0,0,0,0,3,0,0,3,822
2021,"Waltham Forest 001","E02000895",8371,4059,32,154,57,1089,22,2184,5,1,0,0,2178,0,161,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,613
2021,"Waltham Forest 002","E02000896",9327,4872,35,102,93,750,38,2721,9,3,0,1,2708,0,82,33,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,10,1,5,0,3,0,0,0,0,0,2,5,5,0,0,0,0,0,2,0,0,2,0,0,11,634
2021,"Waltham Forest 003","E02000897",8570,4071,31,140,76,898,29,2640,5,3,0,1,2631,0,134,84,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,20,0,13,0,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,2,0,0,0,551
2021,"Waltham Forest 004","E02000898",8012,3997,35,134,78,853,35,2201,4,1,0,1,2195,0,138,103,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,0,3,0,3,0,0,0,0,0,0,3,3,2,0,0,0,0,1,0,0,1,0,0,0,541
2021,"Waltham Forest 005","E02000899",8818,4385,59,180,44,1435,58,1896,0,1,0,0,1895,0,193,133,0,1,4,0,1,0,0,0,0,0,0,0,4,5,0,0,0,0,21,0,10,0,2,0,0,0,0,0,0,7,1,0,1,0,2,0,1,0,0,0,0,0,0,568
2021,"Waltham Forest 006","E02000900",8974,4097,76,191,25,1933,19,1827,3,1,0,1,1822,0,181,133,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,22,0,5,0,2,0,0,2,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,625
2021,"Waltham Forest 007","E02000901",10493,4429,63,137,99,1123,59,3756,2,0,0,1,3753,0,73,26,0,0,0,0,0,0,0,0,0,1,0,0,7,5,0,0,0,0,12,0,6,0,3,0,0,1,0,0,1,5,4,1,0,0,0,0,0,0,0,1,0,0,0,754
2021,"Waltham Forest 008","E02000902",9964,4105,91,209,45,2096,45,2422,1,4,0,3,2414,0,176,119,0,0,1,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,20,0,8,2,2,0,0,1,0,0,0,9,5,0,1,0,0,0,0,0,0,0,0,0,0,775
2021,"Waltham Forest 009","E02000903",10275,3884,56,229,31,2549,34,2701,7,5,0,3,2686,0,111,74,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,11,0,4,2,0,0,0,0,0,1,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,680
2021,"Waltham Forest 010","E02000904",8422,3545,41,195,50,1681,23,2301,7,5,0,2,2287,0,47,19,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,10,1,4,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,539
2021,"Waltham Forest 011","E02000905",10472,3540,59,554,53,1945,37,3585,8,5,1,1,3570,0,68,33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,6,0,2,0,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,2,0,0,0,631
2021,"Waltham Forest 012","E02000906",9649,3121,70,248,28,2195,26,3248,8,4,0,7,3228,1,82,35,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,7,0,8,0,0,1,0,0,3,12,2,0,0,0,1,0,0,0,0,0,0,0,0,631
2021,"Waltham Forest 013","E02000907",10581,4031,69,209,39,2475,30,2801,8,5,0,0,2788,0,87,38,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,18,2,1,0,9,0,0,0,0,0,0,11,1,2,0,0,0,0,0,0,0,2,0,0,0,840
2021,"Waltham Forest 014","E02000908",12903,4816,111,359,57,2025,50,4443,9,6,0,3,4425,0,118,35,0,3,0,0,1,0,0,0,1,0,1,1,6,4,0,0,1,0,32,0,11,0,1,0,0,0,1,0,0,10,4,0,0,0,0,0,0,0,0,5,0,0,1,924
2021,"Waltham Forest 015","E02000909",9247,3265,62,92,54,1514,33,3581,14,2,0,3,3562,0,88,35,0,0,1,0,0,0,0,0,1,1,0,0,2,3,3,0,0,0,24,0,5,1,1,0,0,1,0,0,0,5,3,1,0,0,0,0,0,0,0,1,0,0,0,558
2021,"Waltham Forest 016","E02000910",11432,3747,55,151,53,2923,38,3666,14,9,0,1,3642,0,68,12,1,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,17,0,10,1,1,0,1,3,0,0,0,5,2,0,0,0,0,0,0,1,0,1,0,0,2,731
2021,"Waltham Forest 017","E02000911",12964,3964,75,187,49,3203,40,3861,7,7,0,3,3844,0,156,39,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,63,0,12,1,4,0,0,0,3,0,0,14,5,1,3,0,0,0,0,0,0,2,0,0,3,1429
2021,"Waltham Forest 018","E02000912",9738,3023,62,161,26,3183,32,2461,10,4,0,1,2446,0,69,14,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,29,0,2,0,4,0,0,0,0,0,0,8,4,0,2,0,0,0,0,0,0,0,0,0,2,721
2021,"Waltham Forest 019","E02000913",9644,3118,64,137,20,3458,71,2137,7,3,0,3,2124,0,59,17,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,12,0,1,1,5,0,0,1,4,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,580
2021,"Waltham Forest 020","E02000914",11801,3972,127,160,14,4372,35,2272,7,5,0,5,2255,0,101,59,0,0,0,0,1,0,0,0,1,0,0,0,3,3,0,0,0,0,18,0,4,0,2,0,0,2,1,0,0,3,0,1,0,0,0,0,2,0,0,1,0,0,0,748
2021,"Waltham Forest 021","E02000915",8111,2934,75,111,29,1565,80,2703,7,4,0,1,2691,0,51,10,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,16,0,5,2,2,0,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,1,563
2021,"Waltham Forest 022","E02000916",10564,3823,76,161,45,2873,64,2732,8,1,0,1,2722,0,98,38,0,2,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,16,0,10,0,4,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,3,0,0,0,692
2021,"Waltham Forest 023","E02000917",9586,3667,39,149,48,1962,26,2945,3,2,0,1,2939,0,66,18,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,5,1,2,0,0,0,0,0,2,8,4,0,0,0,0,0,0,0,0,3,0,0,0,684
2021,"Waltham Forest 024","E02000918",9328,3432,86,148,50,2256,56,2605,4,10,0,3,2588,0,87,17,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,22,0,13,0,8,0,0,1,0,0,0,8,13,0,0,0,0,0,0,0,1,1,0,0,0,608
2021,"Waltham Forest 025","E02000919",9237,3419,70,159,20,2214,103,2498,5,7,0,1,2485,0,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,740
2021,"Waltham Forest 026","E02000920",10299,3885,86,174,20,2918,87,2366,12,1,0,1,2352,0,93,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,1,10,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,670
2021,"Waltham Forest 027","E02000921",11199,4679,59,179,28,2706,37,2615,13,2,0,5,2595,0,104,51,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20,2,5,0,3,0,1,0,1,0,0,5,1,2,0,0,0,0,0,2,1,2,1,0,2,792
2021,"Waltham Forest 028","E02000922",10461,4748,70,145,38,1964,82,2577,11,3,0,3,2560,0,112,25,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28,1,10,0,4,4,0,0,0,0,1,17,8,0,0,0,1,0,0,8,0,0,1,0,0,725
2021,"Wandsworth 001","E02000923",7524,3766,55,79,65,498,10,2354,8,0,0,0,2346,0,65,0,0,2,1,1,0,0,0,0,0,0,0,1,0,18,0,0,1,0,16,0,0,0,1,0,0,0,0,0,1,10,8,0,1,0,0,0,0,0,1,3,0,0,0,632
2021,"Wandsworth 003","E02000925",7900,3748,44,65,28,1008,13,2315,3,2,0,0,2310,0,43,0,0,2,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,13,0,3,0,0,0,0,1,0,0,0,11,1,0,0,0,0,0,0,0,0,4,0,0,2,636
2021,"Wandsworth 004","E02000926",11645,5008,62,171,58,935,44,4406,6,2,0,0,4398,0,87,0,0,6,2,0,0,0,0,2,0,0,0,0,4,4,0,0,0,1,18,0,5,2,7,0,0,1,0,1,1,11,10,3,0,0,0,0,0,0,4,0,0,1,4,874
2021,"Wandsworth 005","E02000927",7101,3171,49,33,24,459,16,2803,4,3,0,0,2796,0,32,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,2,0,5,0,0,2,0,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,514
2021,"Wandsworth 006","E02000928",8353,4233,57,77,69,224,13,3059,9,4,0,3,3043,0,44,0,0,0,1,0,0,0,0,0,0,5,0,1,1,1,0,0,1,0,16,1,4,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,3,0,0,4,577
2021,"Wandsworth 007","E02000929",8101,3605,61,78,16,1560,34,2143,4,0,0,0,2139,0,82,0,0,0,6,0,0,0,0,2,0,0,0,0,1,20,0,0,0,0,23,0,5,0,4,0,0,1,0,0,0,11,6,1,0,0,0,0,0,0,0,0,0,0,2,522
2021,"Wandsworth 008","E02000930",10076,4236,68,106,41,554,20,4220,10,4,0,0,4206,0,53,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,0,0,0,0,20,3,0,1,3,0,0,0,0,0,2,9,4,2,0,0,0,0,0,0,0,0,1,0,2,778
2021,"Wandsworth 009","E02000931",8819,3900,44,96,63,228,15,3844,7,5,0,2,3830,0,35,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,594
2021,"Wandsworth 010","E02000932",12842,5206,96,197,79,698,33,5483,13,10,0,1,5459,0,72,0,0,3,1,1,0,0,0,1,0,0,0,1,1,5,0,0,0,0,18,2,2,0,3,0,2,3,0,0,0,15,4,0,0,0,0,0,3,0,0,1,0,0,6,978
2021,"Wandsworth 011","E02000933",8866,4294,62,139,113,450,27,3098,8,5,0,2,3083,0,52,0,0,0,1,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0,11,0,4,1,2,0,0,0,1,5,3,12,6,0,0,0,0,0,0,0,0,0,0,0,0,631
2021,"Wandsworth 012","E02000934",8914,3947,51,68,33,427,19,3699,12,0,0,2,3685,0,39,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,8,0,3,2,1,0,0,0,0,0,1,9,2,2,0,0,2,0,0,0,0,2,0,0,1,631
2021,"Wandsworth 013","E02000935",7372,2938,47,71,48,1443,36,2124,4,0,0,0,2120,0,52,7,0,0,2,0,0,0,0,1,0,0,1,0,1,4,0,0,0,0,14,1,7,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,1,1,0,1,613
2021,"Wandsworth 014","E02000936",9366,3724,103,192,70,787,31,3653,10,3,0,2,3638,0,48,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,16,1,2,0,0,0,1,0,0,0,0,11,1,1,0,0,0,0,0,0,0,1,0,0,5,758
2021,"Wandsworth 015","E02000937",8162,3932,36,86,43,321,8,3179,9,6,0,1,3163,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,6,8,2,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,2,1,0,0,0,524
2021,"Wandsworth 016","E02000938",10764,5025,74,157,92,1370,31,3068,11,2,0,3,3052,0,54,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1,10,2,2,0,0,1,1,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,5,893
2021,"Wandsworth 017","E02000939",7818,3848,38,117,164,207,24,2877,3,3,2,0,2869,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,16,1,0,0,0,0,2,0,0,0,1,5,1,0,0,0,0,0,1,0,1,0,0,0,1,507
2021,"Wandsworth 018","E02000940",9321,3766,76,127,29,1263,28,3307,4,3,0,2,3298,0,25,0,1,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,0,1,700
2021,"Wandsworth 019","E02000941",10176,5032,52,84,22,542,18,3770,13,2,0,0,3755,0,50,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,8,0,3,0,1,0,0,0,0,0,0,25,2,1,0,0,0,0,0,0,1,1,0,0,2,606
2021,"Wandsworth 020","E02000942",9689,4395,63,174,97,721,24,3479,13,5,0,1,3460,0,45,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,12,1,4,0,0,0,0,0,0,0,1,8,4,1,0,0,0,0,0,0,1,0,1,0,4,691
2021,"Wandsworth 021","E02000943",8722,3530,33,269,37,464,19,3729,12,3,0,2,3712,0,60,0,0,2,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,10,0,5,2,9,0,0,0,0,0,0,16,2,1,0,0,0,0,1,0,1,3,0,0,1,581
2021,"Wandsworth 022","E02000944",7640,2990,123,141,24,1523,5,2038,4,3,0,2,2029,0,65,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,1,5,1,0,0,0,2,0,0,1,15,7,0,0,0,0,0,1,0,0,4,0,0,5,731
2021,"Wandsworth 023","E02000945",7842,3420,122,72,31,1652,25,1969,9,2,0,0,1958,0,54,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,11,0,8,0,1,0,0,1,0,1,1,7,9,1,0,0,0,0,0,0,0,1,0,8,0,497
2021,"Wandsworth 024","E02000946",8439,3424,54,150,36,1048,36,3038,8,1,0,0,3029,0,62,1,1,3,4,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,17,1,2,0,4,0,0,0,2,0,0,8,5,0,0,0,0,0,1,0,0,0,0,0,5,591
2021,"Wandsworth 025","E02000947",9340,4198,48,169,46,548,31,3609,6,2,0,0,3601,0,66,1,1,2,0,0,0,0,0,1,0,0,0,0,5,6,0,0,0,0,15,0,8,1,0,1,0,0,0,0,2,15,3,0,0,0,0,0,0,0,1,2,0,0,2,625
2021,"Wandsworth 026","E02000948",10025,3818,45,204,63,688,19,4526,10,6,0,3,4507,0,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,0,0,2,0,0,1,1,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,634
2021,"Wandsworth 027","E02000949",10003,4391,64,157,70,334,32,4275,10,2,0,7,4256,0,53,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,19,0,5,0,6,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,2,627
2021,"Wandsworth 028","E02000950",7585,3242,86,134,35,1153,13,2306,5,1,0,1,2299,0,47,2,0,1,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,7,1,2,0,0,0,1,0,0,0,0,5,16,1,0,0,1,0,0,0,0,1,0,0,3,569
2021,"Wandsworth 029","E02000951",6427,2548,44,155,23,512,29,2673,8,1,0,2,2662,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,6,1,4,0,2,0,0,0,0,0,0,9,1,3,0,0,0,0,0,0,0,0,0,0,0,408
2021,"Wandsworth 030","E02000952",6148,2516,19,115,32,473,23,2549,7,4,0,2,2536,0,36,2,0,2,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,6,0,6,1,0,0,0,0,1,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,4,385
2021,"Wandsworth 031","E02000953",7508,3338,80,155,26,610,23,2770,8,4,0,2,2756,0,40,2,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,4,0,0,0,0,0,1,0,0,10,2,0,0,0,0,0,0,0,0,1,2,0,2,466
2021,"Wandsworth 032","E02000954",6099,2129,22,394,12,953,41,2125,6,3,0,2,2114,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,9,1,3,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,1,392
2021,"Wandsworth 033","E02000955",6889,2205,41,581,13,1070,50,2303,4,2,0,2,2295,0,35,0,0,0,1,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,13,0,2,1,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,591
2021,"Wandsworth 034","E02000956",7421,2612,74,313,10,1147,20,2607,5,2,0,0,2600,0,61,0,1,2,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,19,0,5,1,3,0,0,0,0,0,0,8,7,2,0,0,0,2,0,0,0,3,1,0,1,577
2021,"Wandsworth 035","E02000957",10860,3915,40,567,27,1734,38,3801,6,4,0,4,3787,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,0,5,0,0,0,0,1,0,0,1,5,4,1,0,0,1,0,0,0,0,1,1,0,3,694
2021,"Wandsworth 036","E02000958",8272,3098,32,347,38,1109,50,2957,6,1,0,5,2945,0,58,0,0,0,0,0,0,0,0,0,3,0,0,1,12,2,0,0,0,0,15,0,4,0,0,0,0,1,0,0,0,10,5,4,0,0,0,0,0,0,0,0,0,0,1,583
2021,"Wandsworth 037","E02000959",7867,3495,42,144,15,1158,21,2423,38,2,0,3,2380,0,38,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,0,0,0,0,15,0,1,0,3,0,0,0,1,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,1,531
2021,"Westminster 001","E02000960",6155,1977,101,326,596,807,33,1639,3,2,0,0,1634,0,120,0,0,6,0,0,0,0,0,0,0,6,0,0,8,37,0,0,0,0,33,0,2,0,1,0,0,1,0,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,13,556
2021,"Westminster 002","E02000961",9814,3077,125,209,729,2196,7,2369,7,0,0,1,2361,0,105,0,0,7,5,0,0,0,0,0,0,5,0,0,15,4,0,0,0,0,26,0,23,0,1,0,0,0,0,0,1,11,5,0,0,0,0,0,0,0,0,1,0,0,1,997
2021,"Westminster 003","E02000962",7706,2513,95,437,546,1287,35,1822,6,2,0,0,1814,0,67,0,0,3,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,24,0,4,0,0,0,0,1,1,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,8,904
2021,"Westminster 004","E02000963",10521,4008,85,50,73,3282,7,2159,4,0,0,3,2152,0,60,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,30,0,3,0,2,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,2,0,0,2,797
2021,"Westminster 005","E02000964",12141,4929,106,96,99,3138,9,2693,8,2,0,0,2683,0,88,1,0,0,3,0,0,0,0,0,2,4,0,0,3,2,0,0,0,0,32,0,4,0,3,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,1,4,0,2,1,983
2021,"Westminster 006","E02000965",7878,3117,62,157,265,1006,24,2536,6,2,0,0,2528,0,65,1,0,0,3,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,25,0,4,0,1,0,0,1,0,0,3,11,2,1,0,0,0,0,1,0,0,2,0,0,4,646
2021,"Westminster 007","E02000966",9255,3389,114,198,469,1200,25,2662,9,4,0,3,2646,0,79,2,0,1,2,0,0,0,0,0,0,10,0,1,6,6,0,0,0,0,28,0,2,0,2,0,0,0,0,0,0,9,3,1,0,0,0,0,0,0,1,0,0,0,5,1119
2021,"Westminster 008","E02000967",6056,2072,107,397,328,735,30,1732,6,0,0,1,1725,0,78,1,0,0,3,0,0,0,0,0,1,0,0,0,23,4,0,0,0,0,23,1,5,0,0,0,0,1,0,0,1,4,3,4,0,0,0,0,0,0,0,0,0,0,4,577
2021,"Westminster 009","E02000968",14479,3888,109,123,74,7094,15,2083,7,6,0,0,2070,0,63,0,0,3,0,0,0,0,0,0,0,2,0,0,5,1,0,0,0,0,34,0,2,0,3,0,0,0,0,0,1,4,6,0,0,0,1,0,0,0,0,0,0,0,1,1030
2021,"Westminster 010","E02000969",9609,3196,87,93,52,3646,13,1583,5,1,0,0,1577,0,56,4,0,2,3,0,0,0,0,0,0,5,0,1,2,2,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,1,0,0,1,883
2021,"Westminster 011","E02000970",6838,2640,66,350,403,693,71,1818,8,2,0,0,1808,0,71,2,0,3,0,0,1,0,0,0,0,8,0,0,8,2,1,0,0,0,23,1,1,0,5,0,0,1,0,0,2,5,1,2,0,0,0,0,0,0,0,0,1,0,4,726
2021,"Westminster 012","E02000971",7475,2792,121,215,256,1095,36,2107,6,1,0,2,2098,0,117,1,0,2,0,0,0,0,0,1,0,4,0,0,16,2,0,0,0,0,17,0,0,0,1,0,1,0,0,1,1,5,7,1,0,0,0,0,0,0,0,2,0,0,55,736
2021,"Westminster 013","E02000972",7876,3011,104,156,175,1022,7,2528,7,1,1,1,2518,0,60,0,1,2,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,1,18,1,3,1,0,0,1,0,8,0,0,9,1,1,0,0,0,1,0,0,0,0,0,0,5,813
2021,"Westminster 014","E02000973",9951,4053,75,107,196,1352,16,3164,9,2,0,3,3150,0,58,0,0,7,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,20,0,1,0,1,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,5,930
2021,"Westminster 015","E02000974",8707,2538,269,286,230,2343,29,1978,9,0,0,1,1968,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0,19,0,1,0,1,0,0,0,0,0,4,5,3,4,0,0,0,0,0,0,1,0,0,0,3,956
2021,"Westminster 016","E02000975",7417,2758,103,129,121,887,28,2543,5,3,1,2,2532,0,68,2,0,1,0,0,1,0,0,1,0,1,0,0,11,0,0,0,0,1,24,1,0,1,0,0,0,0,0,0,2,11,3,2,1,0,0,0,0,0,0,1,0,0,4,780
2021,"Westminster 017","E02000976",8431,3009,134,165,191,1305,16,2584,6,2,0,0,2576,0,76,1,0,1,0,0,0,0,0,1,0,0,1,0,6,1,0,0,0,0,27,1,0,0,2,0,0,0,0,0,0,7,18,2,0,0,1,0,0,0,0,0,0,0,7,951
2021,"Westminster 018","E02000977",6387,2427,147,199,141,573,35,2258,8,5,0,0,2245,0,58,0,0,1,1,0,0,0,0,1,0,4,0,0,5,4,0,1,0,0,14,0,6,1,0,0,0,1,0,0,0,10,3,2,0,0,0,0,0,0,1,1,0,0,2,549
2021,"Westminster 019","E02000978",7129,3302,65,199,245,723,31,1749,4,1,0,1,1743,0,80,0,0,2,0,0,0,0,0,1,0,0,0,2,6,2,0,0,0,0,19,0,5,2,2,0,0,0,1,0,4,12,2,1,0,0,0,0,0,0,1,0,0,0,18,735
2021,"Westminster 020","E02000979",8085,3577,139,124,117,875,27,2382,11,1,0,1,2369,0,61,0,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,14,1,8,1,1,0,0,0,0,0,1,11,3,0,0,0,3,0,0,0,0,0,0,0,5,783
2021,"Westminster 021","E02000980",8723,3682,98,127,59,1721,9,2272,9,3,0,0,2260,0,57,0,0,2,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,16,0,1,0,1,1,0,0,1,0,1,16,3,1,0,0,0,0,0,0,0,0,0,0,3,698
